"","niter_z","niter_t","niter_chisq","niter_f"
"35721",26,20,16,25
"35722",17,27,16,17
"35723",21,21,22,19
"35724",24,20,25,21
"35725",25,23,21,28
"35726",16,22,24,21
"35727",23,22,22,26
"35728",27,25,16,17
"35729",23,24,19,18
"35730",15,11,19,31
"35731",28,21,21,30
"35732",22,26,18,24
"35733",20,26,23,30
"35734",18,19,24,18
"35735",19,19,19,14
"35736",22,26,26,23
"35737",20,26,17,14
"35738",18,15,17,25
"35739",21,17,24,18
"35740",30,21,31,23
"35741",16,23,19,32
"35742",21,12,34,20
"35743",16,18,19,25
"35744",16,21,14,28
"35745",17,22,24,19
"35746",30,19,22,24
"35747",23,27,37,26
"35748",18,20,16,19
"35749",15,29,24,19
"35750",23,24,16,16
"35751",17,28,22,27
"35752",29,20,14,30
"35753",19,25,22,18
"35754",23,27,21,25
"35755",18,22,22,15
"35756",15,25,20,30
"35757",26,16,24,21
"35758",23,16,20,21
"35759",30,20,24,29
"35760",22,29,16,19
"35761",18,21,24,25
"35762",18,20,22,20
"35763",23,18,26,22
"35764",28,21,22,25
"35765",19,21,21,19
"35766",21,25,19,25
"35767",24,22,18,24
"35768",14,22,24,21
"35769",24,20,18,26
"35770",17,25,19,21
"35771",17,20,17,24
"35772",19,18,23,14
"35773",22,16,20,19
"35774",23,14,21,20
"35775",22,25,16,24
"35776",19,25,17,20
"35777",20,22,16,19
"35778",29,23,21,19
"35779",20,17,18,13
"35780",17,15,17,26
"35781",22,21,18,19
"35782",36,20,21,18
"35783",17,22,18,30
"35784",28,18,27,30
"35785",27,24,19,23
"35786",18,21,29,21
"35787",19,30,28,24
"35788",24,19,18,18
"35789",24,20,32,18
"35790",27,14,23,25
"35791",26,19,25,19
"35792",15,34,14,19
"35793",21,22,25,17
"35794",15,24,28,23
"35795",18,22,19,27
"35796",22,15,26,26
"35797",15,23,19,21
"35798",19,14,18,16
"35799",24,15,23,23
"35800",21,13,16,18
"35801",14,24,21,35
"35802",20,17,26,19
"35803",20,37,22,27
"35804",29,23,16,23
"35805",19,16,26,15
"35806",18,22,20,17
"35807",20,17,19,16
"35808",31,16,19,17
"35809",25,18,18,26
"35810",21,15,10,24
"35811",25,20,17,20
"35812",17,16,24,25
"35813",22,21,21,30
"35814",17,22,19,22
"35815",20,23,22,24
"35816",22,30,13,26
"35817",20,22,26,25
"35818",21,19,21,16
"35819",25,21,24,32
"35820",18,21,33,28
"35821",25,26,22,25
"35822",19,12,21,22
"35823",26,22,22,23
"35824",17,21,22,22
"35825",16,27,18,21
"35826",30,20,25,21
"35827",18,20,19,26
"35828",21,25,17,18
"35829",26,16,25,21
"35830",23,28,23,25
"35831",21,17,25,23
"35832",19,29,19,17
"35833",28,20,25,26
"35834",14,21,25,21
"35835",20,25,25,22
"35836",20,17,22,17
"35837",13,34,18,26
"35838",15,34,13,15
"35839",23,21,22,17
"35840",23,23,16,18
"35841",33,24,18,19
"35842",19,13,28,21
"35843",21,19,14,25
"35844",23,18,14,29
"35845",17,15,23,24
"35846",14,24,23,20
"35847",22,27,21,22
"35848",18,21,14,29
"35849",20,17,24,23
"35850",21,21,16,22
"35851",23,10,28,24
"35852",20,24,22,17
"35853",23,28,17,25
"35854",18,22,23,25
"35855",24,20,26,17
"35856",22,21,27,26
"35857",25,17,26,28
"35858",19,23,15,23
"35859",17,17,18,25
"35860",15,19,22,22
"35861",17,22,24,21
"35862",27,24,22,26
"35863",21,22,21,23
"35864",19,22,19,23
"35865",25,23,22,20
"35866",21,18,20,20
"35867",22,20,20,26
"35868",16,17,17,27
"35869",24,21,21,27
"35870",23,20,22,28
"35871",20,20,22,22
"35872",21,18,21,23
"35873",19,18,18,14
"35874",18,24,20,19
"35875",21,24,15,18
"35876",27,20,19,24
"35877",25,23,18,23
"35878",16,22,14,30
"35879",17,28,23,15
"35880",14,27,15,34
"35881",24,29,23,20
"35882",27,24,27,18
"35883",18,26,25,26
"35884",21,23,24,22
"35885",24,26,24,18
"35886",16,21,16,26
"35887",21,14,14,19
"35888",21,29,15,15
"35889",22,22,25,15
"35890",28,21,21,20
"35891",28,23,17,20
"35892",11,23,19,19
"35893",18,22,10,17
"35894",28,24,18,18
"35895",17,19,25,16
"35896",24,19,22,25
"35897",20,20,22,19
"35898",21,18,24,21
"35899",21,20,28,25
"35900",26,25,22,21
"35901",22,23,20,19
"35902",23,20,25,22
"35903",24,19,20,17
"35904",25,17,21,25
"35905",21,16,18,23
"35906",25,33,22,26
"35907",25,17,16,18
"35908",29,22,19,14
"35909",20,14,24,15
"35910",19,17,15,20
"35911",16,16,19,19
"35912",16,23,16,27
"35913",22,23,23,25
"35914",27,19,22,16
"35915",21,20,28,24
"35916",24,20,20,26
"35917",20,22,26,22
"35918",17,16,18,32
"35919",34,15,22,17
"35920",20,15,21,15
"35921",19,27,19,14
"35922",26,25,20,18
"35923",15,25,15,29
"35924",23,20,22,21
"35925",17,24,24,23
"35926",30,16,20,24
"35927",18,24,20,25
"35928",34,21,20,23
"35929",17,22,26,18
"35930",26,19,15,16
"35931",18,25,19,21
"35932",19,22,29,24
"35933",18,25,23,26
"35934",25,23,20,20
"35935",25,22,20,21
"35936",17,16,19,21
"35937",34,32,21,24
"35938",23,23,22,22
"35939",19,19,25,19
"35940",22,20,25,16
"35941",20,17,19,20
"35942",16,16,16,17
"35943",21,23,24,26
"35944",22,23,26,20
"35945",10,20,21,23
"35946",26,28,24,26
"35947",21,21,20,32
"35948",24,17,35,20
"35949",30,22,13,18
"35950",25,17,19,31
"35951",20,17,16,24
"35952",19,26,11,17
"35953",22,24,20,23
"35954",25,19,25,20
"35955",24,20,23,25
"35956",24,32,20,32
"35957",32,18,20,23
"35958",20,22,24,21
"35959",15,18,20,21
"35960",21,23,21,16
"35961",20,18,16,19
"35962",21,17,25,31
"35963",15,27,22,23
"35964",17,21,20,26
"35965",24,18,19,18
"35966",35,25,23,25
"35967",16,24,28,20
"35968",31,23,22,24
"35969",21,17,12,22
"35970",27,28,11,31
"35971",31,22,21,23
"35972",28,17,16,22
"35973",23,23,24,25
"35974",27,25,25,20
"35975",24,34,19,25
"35976",27,17,20,25
"35977",15,22,14,24
"35978",17,27,25,18
"35979",18,22,22,30
"35980",26,26,27,27
"35981",36,24,21,17
"35982",22,13,18,20
"35983",21,14,29,25
"35984",21,26,18,32
"35985",17,22,26,25
"35986",21,28,17,21
"35987",16,29,18,19
"35988",14,28,15,17
"35989",20,12,20,17
"35990",18,18,20,26
"35991",19,18,17,20
"35992",22,32,23,18
"35993",14,21,20,26
"35994",20,17,23,28
"35995",23,25,14,26
"35996",30,23,14,24
"35997",23,16,21,28
"35998",22,18,20,18
"35999",17,18,24,29
"36000",20,16,19,22
"36001",19,18,18,32
"36002",29,22,15,17
"36003",28,20,14,25
"36004",19,21,24,32
"36005",20,20,18,21
"36006",26,26,21,19
"36007",16,19,22,23
"36008",17,14,19,31
"36009",28,17,27,22
"36010",23,21,22,21
"36011",26,21,24,25
"36012",23,19,20,25
"36013",14,25,19,23
"36014",30,17,31,21
"36015",19,21,20,23
"36016",18,24,23,35
"36017",26,30,17,19
"36018",20,23,27,22
"36019",18,14,19,33
"36020",21,18,29,18
"36021",18,21,22,27
"36022",23,23,20,20
"36023",24,18,15,12
"36024",21,25,21,19
"36025",21,23,25,39
"36026",21,22,19,19
"36027",17,21,27,21
"36028",10,14,18,14
"36029",23,23,22,25
"36030",28,21,22,20
"36031",18,30,25,25
"36032",20,14,19,24
"36033",19,20,16,21
"36034",16,23,14,24
"36035",15,24,14,21
"36036",20,18,29,13
"36037",20,14,19,23
"36038",24,23,24,21
"36039",20,18,33,22
"36040",25,19,24,38
"36041",28,27,19,18
"36042",26,26,17,28
"36043",21,25,26,27
"36044",27,24,20,21
"36045",13,31,25,31
"36046",16,25,24,21
"36047",20,25,20,21
"36048",19,26,19,18
"36049",26,18,22,28
"36050",27,26,19,19
"36051",22,27,19,27
"36052",19,21,21,19
"36053",26,24,27,25
"36054",28,23,25,25
"36055",17,24,23,18
"36056",20,23,24,17
"36057",25,20,20,18
"36058",23,28,25,30
"36059",30,25,18,27
"36060",20,30,15,15
"36061",21,29,22,18
"36062",9,14,26,27
"36063",24,31,23,24
"36064",19,24,22,20
"36065",25,24,30,20
"36066",21,27,22,19
"36067",13,25,15,19
"36068",24,30,24,28
"36069",30,23,25,22
"36070",14,16,25,20
"36071",18,20,19,18
"36072",19,24,24,18
"36073",18,13,24,19
"36074",28,23,27,22
"36075",19,12,24,19
"36076",13,20,26,21
"36077",21,10,18,20
"36078",19,13,23,23
"36079",23,27,21,19
"36080",38,22,25,20
"36081",34,19,19,18
"36082",22,27,20,30
"36083",25,20,22,24
"36084",24,24,16,16
"36085",22,22,13,17
"36086",24,18,23,17
"36087",14,18,23,24
"36088",29,21,28,27
"36089",26,13,20,29
"36090",22,20,17,22
"36091",19,22,26,15
"36092",26,22,26,21
"36093",31,27,28,27
"36094",25,17,26,21
"36095",17,20,15,17
"36096",10,28,16,25
"36097",29,14,33,27
"36098",23,21,23,18
"36099",20,16,29,26
"36100",20,15,26,24
"36101",21,18,19,19
"36102",21,17,22,26
"36103",27,30,20,25
"36104",26,23,21,24
"36105",23,17,19,32
"36106",15,29,25,22
"36107",30,28,21,25
"36108",27,21,19,21
"36109",17,20,24,25
"36110",22,15,25,22
"36111",35,24,19,14
"36112",25,25,18,18
"36113",20,25,19,29
"36114",25,21,21,17
"36115",34,31,23,25
"36116",18,26,14,20
"36117",20,23,24,16
"36118",32,18,17,27
"36119",19,18,16,18
"36120",22,22,19,23
"36121",27,20,18,15
"36122",25,16,19,16
"36123",21,25,24,18
"36124",22,24,19,29
"36125",28,23,17,20
"36126",19,30,18,23
"36127",15,23,22,22
"36128",25,21,25,23
"36129",25,25,18,23
"36130",28,21,28,24
"36131",27,18,27,23
"36132",15,27,19,21
"36133",26,17,24,19
"36134",26,17,19,23
"36135",19,22,19,21
"36136",32,23,28,26
"36137",18,17,18,20
"36138",17,23,17,25
"36139",37,25,16,22
"36140",19,21,18,20
"36141",22,19,17,19
"36142",24,18,27,22
"36143",23,23,30,23
"36144",25,30,15,14
"36145",23,22,26,22
"36146",19,20,14,27
"36147",30,17,22,29
"36148",25,23,24,15
"36149",22,15,23,24
"36150",24,18,14,27
"36151",25,18,25,31
"36152",21,10,19,27
"36153",20,16,22,22
"36154",26,21,20,18
"36155",20,13,20,17
"36156",28,23,22,19
"36157",26,23,15,20
"36158",22,23,26,14
"36159",25,22,17,23
"36160",19,25,20,18
"36161",20,26,18,21
"36162",22,25,18,20
"36163",23,19,15,28
"36164",15,25,25,28
"36165",29,18,15,26
"36166",27,20,22,21
"36167",12,30,20,26
"36168",23,20,19,19
"36169",24,20,19,23
"36170",17,23,22,23
"36171",20,20,27,25
"36172",21,24,20,20
"36173",19,18,18,25
"36174",25,27,13,26
"36175",23,23,28,22
"36176",24,23,24,19
"36177",24,23,11,21
"36178",20,26,21,27
"36179",25,32,20,18
"36180",28,16,21,21
"36181",24,15,17,22
"36182",25,25,13,25
"36183",25,20,27,21
"36184",29,15,22,25
"36185",25,17,21,12
"36186",17,21,16,22
"36187",23,23,18,25
"36188",19,23,21,18
"36189",25,27,14,20
"36190",18,21,20,24
"36191",23,18,24,31
"36192",23,21,15,27
"36193",24,21,19,25
"36194",18,22,24,25
"36195",22,23,25,29
"36196",27,15,19,20
"36197",26,23,20,19
"36198",14,16,20,21
"36199",15,25,20,19
"36200",19,21,15,26
"36201",17,32,16,27
"36202",17,20,20,23
"36203",19,18,18,32
"36204",24,17,17,25
"36205",15,24,24,29
"36206",18,15,28,28
"36207",25,15,20,19
"36208",20,24,18,17
"36209",25,23,21,17
"36210",16,21,18,15
"36211",25,18,16,20
"36212",18,18,27,28
"36213",22,14,23,32
"36214",17,25,20,22
"36215",21,25,14,27
"36216",16,18,18,20
"36217",25,16,17,24
"36218",22,18,19,24
"36219",18,19,19,29
"36220",23,17,21,16
"36221",14,24,21,22
"36222",28,16,19,24
"36223",20,22,20,21
"36224",24,35,30,21
"36225",16,24,21,29
"36226",16,25,22,23
"36227",21,19,24,23
"36228",24,21,14,18
"36229",21,23,14,27
"36230",19,20,18,19
"36231",22,26,19,17
"36232",22,17,34,29
"36233",25,27,29,23
"36234",18,21,22,28
"36235",22,25,18,21
"36236",20,24,24,17
"36237",20,20,18,31
"36238",15,20,21,24
"36239",24,30,20,22
"36240",16,11,21,26
"36241",18,26,27,32
"36242",19,30,16,25
"36243",23,23,19,25
"36244",26,17,26,22
"36245",22,25,26,18
"36246",25,21,22,22
"36247",35,20,17,21
"36248",24,15,24,24
"36249",23,27,26,33
"36250",27,23,19,21
"36251",21,17,27,19
"36252",19,17,19,15
"36253",18,19,21,23
"36254",21,16,25,30
"36255",16,21,32,20
"36256",22,23,26,25
"36257",19,21,16,22
"36258",27,24,18,25
"36259",24,16,18,25
"36260",26,18,17,30
"36261",19,20,24,26
"36262",30,20,16,25
"36263",29,19,25,18
"36264",21,25,20,17
"36265",16,26,16,20
"36266",19,22,23,25
"36267",24,24,18,27
"36268",20,21,30,24
"36269",18,21,17,22
"36270",19,15,22,23
"36271",18,23,21,28
"36272",18,23,19,23
"36273",31,18,24,17
"36274",18,17,16,22
"36275",20,21,17,23
"36276",22,23,14,22
"36277",18,26,31,19
"36278",24,24,13,22
"36279",28,22,26,20
"36280",18,18,23,21
"36281",29,31,20,19
"36282",20,22,21,23
"36283",24,20,13,23
"36284",23,21,13,18
"36285",23,24,22,23
"36286",15,20,22,24
"36287",20,21,22,29
"36288",18,21,16,21
"36289",30,24,24,20
"36290",23,24,27,23
"36291",17,22,22,20
"36292",14,15,18,26
"36293",25,22,26,21
"36294",25,26,21,20
"36295",17,23,13,21
"36296",23,22,31,23
"36297",18,24,21,28
"36298",30,24,19,17
"36299",28,23,19,18
"36300",19,25,19,23
"36301",20,19,15,34
"36302",22,22,23,19
"36303",13,23,15,21
"36304",25,17,30,22
"36305",16,19,24,34
"36306",20,21,15,23
"36307",22,17,19,28
"36308",23,20,20,25
"36309",20,16,21,15
"36310",24,20,23,18
"36311",28,15,21,30
"36312",24,19,23,27
"36313",24,16,25,20
"36314",21,21,24,20
"36315",24,24,22,21
"36316",13,23,22,20
"36317",23,17,14,13
"36318",22,23,14,26
"36319",18,25,14,31
"36320",21,19,25,19
"36321",20,15,23,16
"36322",26,21,27,19
"36323",19,20,21,19
"36324",20,17,21,24
"36325",18,20,21,27
"36326",20,20,12,19
"36327",19,16,25,23
"36328",17,17,18,22
"36329",16,25,16,28
"36330",14,23,19,16
"36331",30,19,22,22
"36332",22,17,31,18
"36333",21,27,18,26
"36334",16,16,21,24
"36335",22,23,22,23
"36336",20,21,16,21
"36337",20,17,19,17
"36338",31,21,20,19
"36339",25,21,19,23
"36340",18,23,15,16
"36341",17,21,18,20
"36342",23,26,25,22
"36343",24,26,22,29
"36344",18,19,12,24
"36345",25,20,24,22
"36346",17,22,26,23
"36347",21,21,28,18
"36348",20,20,19,22
"36349",16,20,13,22
"36350",16,16,18,21
"36351",28,19,21,21
"36352",21,23,19,21
"36353",22,26,21,15
"36354",20,24,22,22
"36355",22,18,19,24
"36356",24,11,19,24
"36357",22,16,15,22
"36358",25,22,13,19
"36359",21,32,22,25
"36360",20,25,27,22
"36361",20,19,27,18
"36362",20,16,22,25
"36363",16,25,21,25
"36364",21,23,23,11
"36365",22,22,19,18
"36366",17,16,26,33
"36367",17,22,17,20
"36368",24,23,17,22
"36369",24,16,17,27
"36370",18,15,21,20
"36371",12,26,28,28
"36372",22,30,13,31
"36373",21,28,20,17
"36374",19,18,21,13
"36375",19,18,17,20
"36376",16,19,19,23
"36377",18,28,20,24
"36378",23,25,19,21
"36379",24,24,21,21
"36380",22,14,31,23
"36381",18,31,16,22
"36382",25,19,20,9
"36383",27,20,22,25
"36384",23,21,17,20
"36385",25,19,26,15
"36386",17,21,26,25
"36387",24,26,23,25
"36388",28,21,17,20
"36389",31,19,24,20
"36390",21,28,19,14
"36391",28,21,28,26
"36392",27,15,23,22
"36393",19,17,14,25
"36394",32,15,19,22
"36395",21,24,22,22
"36396",20,25,16,26
"36397",24,17,24,25
"36398",17,16,22,16
"36399",27,25,19,18
"36400",16,17,26,25
"36401",24,28,23,21
"36402",16,18,17,21
"36403",19,16,19,17
"36404",25,18,29,22
"36405",23,19,15,17
"36406",26,21,22,33
"36407",15,16,26,19
"36408",16,29,16,34
"36409",15,20,37,27
"36410",24,21,24,27
"36411",19,27,24,31
"36412",21,26,20,19
"36413",22,15,18,30
"36414",19,14,15,35
"36415",25,21,21,26
"36416",25,21,26,15
"36417",20,22,23,16
"36418",20,27,24,33
"36419",24,26,19,26
"36420",25,23,20,19
"36421",26,21,20,20
"36422",22,18,16,26
"36423",23,18,18,17
"36424",28,20,23,25
"36425",25,30,24,21
"36426",20,24,17,20
"36427",28,26,25,18
"36428",28,16,21,23
"36429",32,18,18,21
"36430",25,25,24,34
"36431",16,25,25,26
"36432",26,26,22,22
"36433",14,19,20,14
"36434",15,13,32,20
"36435",17,19,24,18
"36436",20,26,21,18
"36437",28,20,25,23
"36438",20,21,17,15
"36439",24,28,22,24
"36440",24,25,25,23
"36441",19,25,19,19
"36442",24,14,13,38
"36443",23,26,16,13
"36444",26,21,24,26
"36445",21,30,20,30
"36446",22,16,22,23
"36447",17,19,21,32
"36448",14,19,21,26
"36449",21,26,24,19
"36450",18,21,19,22
"36451",23,16,14,22
"36452",27,23,14,21
"36453",23,20,25,17
"36454",22,25,25,22
"36455",27,23,24,18
"36456",26,18,21,19
"36457",18,27,17,24
"36458",26,18,20,28
"36459",15,27,17,22
"36460",23,20,19,22
"36461",19,16,20,25
"36462",22,18,22,16
"36463",17,23,18,22
"36464",24,25,27,27
"36465",13,15,18,26
"36466",14,20,20,19
"36467",21,18,21,22
"36468",19,23,22,21
"36469",27,27,19,31
"36470",21,24,26,25
"36471",15,19,20,25
"36472",22,16,22,25
"36473",20,18,22,19
"36474",25,22,15,25
"36475",24,22,25,21
"36476",13,12,37,18
"36477",21,25,17,18
"36478",22,20,15,14
"36479",22,20,15,23
"36480",31,26,25,24
"36481",21,18,22,15
"36482",16,20,23,18
"36483",18,27,19,22
"36484",19,23,16,22
"36485",21,19,14,26
"36486",19,20,18,25
"36487",16,24,21,21
"36488",20,17,17,29
"36489",27,19,21,17
"36490",21,22,25,14
"36491",17,33,23,28
"36492",15,17,15,18
"36493",26,27,19,31
"36494",24,19,24,20
"36495",13,23,21,24
"36496",14,21,23,20
"36497",15,22,22,16
"36498",16,27,22,17
"36499",25,24,17,25
"36500",17,16,15,18
"36501",24,19,24,12
"36502",18,25,21,25
"36503",18,18,17,21
"36504",25,21,17,24
"36505",22,23,19,17
"36506",26,19,19,16
"36507",16,15,18,17
"36508",20,29,21,19
"36509",22,19,19,21
"36510",23,22,16,24
"36511",28,19,20,23
"36512",15,29,16,24
"36513",20,24,27,17
"36514",17,22,24,26
"36515",17,26,23,32
"36516",20,25,17,18
"36517",26,32,18,21
"36518",21,19,21,27
"36519",22,14,11,22
"36520",22,22,25,22
"36521",23,20,13,20
"36522",26,22,25,22
"36523",20,16,19,15
"36524",19,24,18,21
"36525",19,29,22,22
"36526",28,18,17,24
"36527",20,21,20,25
"36528",25,31,21,17
"36529",21,19,14,24
"36530",14,27,16,27
"36531",23,19,19,24
"36532",23,26,23,28
"36533",21,21,19,21
"36534",22,16,17,23
"36535",15,23,19,28
"36536",20,25,20,21
"36537",16,30,18,24
"36538",16,20,20,18
"36539",22,20,22,21
"36540",15,20,25,24
"36541",18,25,19,23
"36542",24,19,23,23
"36543",24,22,19,21
"36544",20,22,23,25
"36545",20,19,22,22
"36546",19,14,16,26
"36547",19,16,23,30
"36548",17,21,12,15
"36549",24,23,21,20
"36550",14,19,22,27
"36551",21,23,20,22
"36552",26,25,16,19
"36553",23,16,23,22
"36554",24,27,12,21
"36555",20,24,18,23
"36556",22,19,20,30
"36557",23,16,17,20
"36558",22,22,23,29
"36559",16,16,17,18
"36560",29,21,15,27
"36561",26,22,20,18
"36562",21,32,20,22
"36563",17,21,23,25
"36564",20,26,25,25
"36565",16,21,16,26
"36566",17,23,17,26
"36567",27,28,18,22
"36568",24,22,18,24
"36569",24,20,17,22
"36570",24,19,22,30
"36571",16,23,24,19
"36572",19,18,29,22
"36573",15,20,17,21
"36574",21,18,21,21
"36575",20,17,24,23
"36576",29,31,19,19
"36577",27,33,24,25
"36578",23,19,19,16
"36579",20,22,20,28
"36580",19,25,18,22
"36581",18,19,22,22
"36582",12,29,26,13
"36583",20,17,24,16
"36584",23,21,18,17
"36585",16,26,25,14
"36586",22,25,19,19
"36587",17,24,32,23
"36588",22,17,26,18
"36589",27,21,21,31
"36590",27,19,21,18
"36591",21,20,16,36
"36592",21,29,31,20
"36593",21,23,20,27
"36594",20,22,25,16
"36595",20,21,21,22
"36596",22,20,16,23
"36597",17,24,23,15
"36598",22,22,17,24
"36599",17,19,25,20
"36600",27,24,24,19
"36601",21,14,17,29
"36602",25,29,15,21
"36603",19,20,17,19
"36604",21,22,30,20
"36605",22,20,18,28
"36606",20,18,35,32
"36607",20,30,20,27
"36608",21,23,21,21
"36609",15,23,22,26
"36610",20,28,15,26
"36611",22,23,19,14
"36612",20,23,15,30
"36613",18,18,21,28
"36614",19,26,22,26
"36615",19,26,18,19
"36616",18,23,24,19
"36617",17,20,20,20
"36618",17,19,23,21
"36619",16,21,21,27
"36620",25,24,25,30
"36621",19,32,22,14
"36622",19,25,19,22
"36623",28,21,23,23
"36624",23,24,19,30
"36625",21,23,18,22
"36626",20,29,25,26
"36627",22,22,22,22
"36628",26,21,15,21
"36629",24,28,22,17
"36630",20,20,17,17
"36631",18,22,19,17
"36632",24,18,24,21
"36633",25,23,26,24
"36634",30,21,18,18
"36635",22,27,16,33
"36636",17,19,26,16
"36637",23,18,19,16
"36638",28,24,25,30
"36639",23,24,24,25
"36640",15,22,14,23
"36641",19,23,23,17
"36642",26,19,14,20
"36643",31,20,21,23
"36644",23,23,20,27
"36645",24,28,25,27
"36646",24,24,18,22
"36647",22,21,22,29
"36648",20,26,22,29
"36649",26,20,19,19
"36650",19,23,27,31
"36651",17,28,27,17
"36652",23,23,24,34
"36653",18,23,23,15
"36654",28,12,27,23
"36655",24,17,18,18
"36656",19,25,23,23
"36657",36,24,22,16
"36658",24,19,25,21
"36659",24,23,26,23
"36660",31,19,27,20
"36661",23,23,20,25
"36662",20,28,20,29
"36663",26,22,27,24
"36664",17,19,14,23
"36665",21,20,25,23
"36666",18,26,21,14
"36667",31,25,20,25
"36668",17,15,19,29
"36669",28,16,21,20
"36670",27,29,15,26
"36671",25,21,22,16
"36672",19,13,18,25
"36673",21,24,19,21
"36674",15,21,26,16
"36675",19,21,17,32
"36676",30,21,22,30
"36677",20,21,19,20
"36678",21,20,21,26
"36679",20,27,19,13
"36680",21,20,19,20
"36681",21,16,19,28
"36682",23,22,28,19
"36683",24,23,23,16
"36684",19,27,16,25
"36685",21,19,21,21
"36686",16,25,19,24
"36687",21,17,20,24
"36688",21,24,20,17
"36689",30,15,28,14
"36690",21,28,21,22
"36691",21,21,24,18
"36692",21,17,16,18
"36693",30,18,27,23
"36694",22,22,28,27
"36695",24,17,24,18
"36696",19,14,20,27
"36697",24,21,28,24
"36698",17,14,20,16
"36699",23,24,25,16
"36700",17,19,27,21
"36701",16,20,17,25
"36702",20,18,17,20
"36703",15,23,21,12
"36704",28,20,22,28
"36705",16,23,25,21
"36706",23,19,21,23
"36707",28,20,20,18
"36708",24,20,25,20
"36709",23,21,26,25
"36710",15,22,19,22
"36711",26,20,26,23
"36712",24,25,27,24
"36713",21,21,26,23
"36714",19,20,20,21
"36715",20,22,16,36
"36716",24,19,21,21
"36717",19,16,16,29
"36718",17,17,23,25
"36719",21,24,27,24
"36720",18,17,19,19
"36721",21,22,21,24
"36722",37,20,24,21
"36723",18,21,15,26
"36724",23,19,15,16
"36725",17,23,24,26
"36726",23,16,23,20
"36727",15,22,25,25
"36728",23,27,24,22
"36729",28,24,20,22
"36730",17,25,30,22
"36731",18,19,26,25
"36732",21,19,19,19
"36733",25,27,15,23
"36734",23,25,19,27
"36735",18,25,18,27
"36736",21,22,26,27
"36737",24,21,20,22
"36738",25,24,20,14
"36739",19,19,25,14
"36740",20,23,31,17
"36741",13,23,19,21
"36742",22,23,18,29
"36743",24,27,25,20
"36744",22,21,15,25
"36745",26,32,22,19
"36746",31,18,29,29
"36747",15,17,23,22
"36748",21,32,20,31
"36749",25,29,18,25
"36750",20,22,20,25
"36751",28,19,27,17
"36752",16,15,26,25
"36753",20,24,14,25
"36754",14,23,27,15
"36755",22,29,17,21
"36756",17,25,26,17
"36757",33,17,17,21
"36758",20,23,21,17
"36759",19,18,33,33
"36760",20,22,18,24
"36761",29,17,28,30
"36762",26,16,15,22
"36763",16,22,22,18
"36764",27,20,19,26
"36765",23,17,18,18
"36766",20,24,18,19
"36767",28,23,20,17
"36768",23,16,23,16
"36769",17,20,24,21
"36770",15,25,27,24
"36771",26,19,24,27
"36772",21,20,20,28
"36773",29,20,17,23
"36774",29,21,18,21
"36775",16,18,22,21
"36776",21,18,17,19
"36777",19,18,19,17
"36778",16,26,19,24
"36779",30,19,21,21
"36780",17,20,15,21
"36781",23,19,27,18
"36782",19,17,18,25
"36783",27,16,17,16
"36784",26,21,24,25
"36785",21,26,24,29
"36786",25,26,21,19
"36787",20,28,20,20
"36788",20,18,21,19
"36789",24,21,16,22
"36790",29,23,21,21
"36791",20,21,17,20
"36792",22,24,25,18
"36793",21,19,24,21
"36794",20,24,25,26
"36795",23,20,26,21
"36796",20,19,16,20
"36797",23,19,28,19
"36798",21,18,14,25
"36799",24,21,25,16
"36800",18,21,18,28
"36801",23,28,26,24
"36802",22,28,21,18
"36803",15,25,18,21
"36804",21,22,20,26
"36805",22,20,19,18
"36806",19,22,23,29
"36807",19,29,27,18
